CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V2_M;V3_M;V4_M;V5_M;V8_M;V9_M;V10_M;V11_M;V12_M;V18_M;V19_AM;V21_M;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;P21Actualizado
TQRMNORQRHJMLPCDEIJAH00703798;2021;2;1;3;1;1;S;33;1542;3;1;25/06/1980;41;5;4;1;2;0;2;1;;1;;1;;2;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;54,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4810.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;33113.00;9.00;0.00;0.00;0.00;3.00;3.00;1.00;1.00;7.00;5.00;2.00;3000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;3000;1;;1;1.00;;1;2251;1000;4000.00;1;;1;1.00;;1;2277;0;0;0;0;0;0;0;0;0;0;0;0;0;26000;2;;2;2.00;;2;8666,67;2;;1;2.00;;2;2344;51286,85
TQRMNORQUHJMLPCDEIJAH00663531;2021;2;1;1;1;1;S;33;3025;1;2;13/09/1968;52;3;4;1;2;0;4;2;0.00;1;;1;;3;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;21,00;0,00;1.00;1.00;1.00;1.00;1.00;2.00;4811.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;30113.00;6.00;0.00;0.00;0.00;3.00;3.00;3.00;1.00;7.00;2.00;2.00;8000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;8000;1;;1;1.00;;1;3724;0;11500.00;2;;2;2.00;;2;4064;0;0;0;3500;0;0;0;0;0;0;0;0;3500;15500;1;;1;1.00;;1;3875,00;1;;1;1.00;;1;3982;136764,94
TQRMNORQUHJMLPCDEIJAH00663531;2021;2;1;2;1;1;S;33;3025;3;2;23/09/1986;34;5;4;1;2;0;6;2;3.00;1;;1;;5;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;3025;0;4000.00;1;;1;1.00;;1;3715;0;0;0;0;0;0;0;0;4000;0;0;0;4000;15500;1;;1;1.00;;1;3875,00;1;;1;1.00;;1;3982;0,00
TQRMNORQUHJMLPCDEIJAH00663531;2021;2;1;3;1;1;S;33;3025;3;1;11/03/2003;18;5;4;1;1;1;4;2;5.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;3025;0;0.00;0;;0;;;0;3025;0;0;0;0;0;0;0;0;0;0;0;0;0;15500;1;;1;1.00;;1;3875,00;1;;1;1.00;;1;3982;0,00
TQRMNORQUHJMLPCDEIJAH00663531;2021;2;1;4;0;1;S;33;3025;5;1;21/09/2012;8;5;4;1;1;1;2;2;2.00;1;;1;;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;3025;0;0.00;0;;0;;;0;3025;0;0;0;0;0;0;0;0;0;0;0;0;0;15500;1;;1;1.00;;1;3875,00;1;;1;1.00;;1;3982;0,00
TQRMNOSWYHJMLPCDEIJAH00663532;2021;2;1;1;1;1;S;33;3952;1;1;08/10/1982;38;5;1;1;1;1;4;2;2.00;1;;1;;3;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;20,00;0,00;2.00;0.00;2.00;2.00;2.00;1.00;9409.00;2.00;0.00;0.00;0.00;0.00;99.00;9.00;56314.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;9.00;9.00;1.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;12300.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;12300;2;;2;2.00;;2;5276;0;12300.00;2;;2;2.00;;2;4878;0;0;0;0;0;0;0;0;0;0;0;0;0;60300;5;;5;5.00;;5;30150,00;7;;6;7.00;;7;5789;210276,09
TQRMNOSWYHJMLPCDEIJAH00663532;2021;2;1;2;1;1;S;33;3952;8;1;03/08/1988;32;3;4;1;2;0;2;1;;1;;1;;2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;60,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;99.00;9.00;72313.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;9.00;9.00;4.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;48000.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;48000;7;;7;7.00;;7;5250;0;48000.00;7;;7;7.00;;7;5072;0;0;0;0;0;0;0;0;0;0;0;0;0;60300;5;;5;5.00;;5;30150,00;7;;6;7.00;;7;5789;820589,62
TQRMNORRSHJMLQCDEIJAH00663287;2021;2;1;1;1;1;S;33;4582;1;2;14/07/1971;50;3;1;1;2;0;4;1;;2;;1;;4;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;24,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;9700.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;57113.00;8.00;0.00;0.00;0.00;3.00;3.00;3.00;2.00;7.00;6.00;2.00;40000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;40000;6;;5;6.00;;6;6387;0;40000.00;7;;6;6.00;;7;6636;0;0;0;0;0;0;0;0;0;0;0;0;0;155000;9;;9;9.00;;10;22142,86;5;;5;5.00;;6;10355;683824,68
TQRMNORRSHJMLQCDEIJAH00663287;2021;2;1;2;1;1;S;33;4582;3;1;26/12/1990;30;1;4;1;2;0;4;1;;1;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;27,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;8101.00;2.00;0.00;0.00;0.00;0.00;99.00;2.00;44313.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;55000.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;55000;8;;7;8.00;;8;7036;0;55000.00;8;;8;8.00;;8;6360;0;0;0;0;0;0;0;0;0;0;0;0;0;155000;9;;9;9.00;;10;22142,86;5;;5;5.00;;6;10355;940258,94
TQRMNORRSHJMLQCDEIJAH00663287;2021;2;1;3;1;1;S;33;4582;3;2;28/06/1995;26;5;4;1;2;0;4;1;;1;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;5601.00;2.00;0.00;0.00;0.00;0.00;7.00;0.00;53314.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000;4;;4;4.00;;4;5372;0;30000.00;5;;5;5.00;;5;5974;0;0;0;0;0;0;0;0;0;0;0;0;0;155000;9;;9;9.00;;10;22142,86;5;;5;5.00;;6;10355;512868,51
TQRMNORRSHJMLQCDEIJAH00663287;2021;2;1;4;1;1;S;33;4582;3;2;14/07/1999;22;3;4;1;2;0;4;2;0.00;1;;1;;3;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;4582;0;0.00;0;;0;;;0;4582;0;0;0;0;0;0;0;0;0;0;0;0;0;155000;9;;9;9.00;;10;22142,86;5;;5;5.00;;6;10355;0,00
TQRMNORRSHJMLQCDEIJAH00663287;2021;2;1;5;1;1;S;33;4582;4;2;24/11/1989;31;1;1;1;2;0;4;1;;1;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40,00;0,00;2.00;0.00;2.00;2.00;2.00;1.00;4807.00;2.00;0.00;0.00;0.00;0.00;8.00;0.00;10313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000;5;;4;5.00;;5;5940;0;30000.00;5;;5;5.00;;5;5974;0;0;0;0;0;0;0;0;0;0;0;0;0;155000;9;;9;9.00;;10;22142,86;5;;5;5.00;;6;10355;512868,51
TQRMNORRSHJMLQCDEIJAH00663287;2021;2;1;6;0;1;S;33;4582;5;2;30/11/2018;2;5;4;2;1;2;1;2;0.00;1;;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;4582;0;0.00;0;;0;;;0;4582;0;0;0;0;0;0;0;0;0;0;0;0;0;155000;9;;9;9.00;;10;22142,86;5;;5;5.00;;6;10355;0,00
TQRMNORRSHJMLQCDEIJAH00663287;2021;2;1;7;0;1;S;33;4582;5;1;31/03/2017;4;5;4;2;1;1;1;2;1.00;1;;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;4582;0;0.00;0;;0;;;0;4582;0;0;0;0;0;0;0;0;0;0;0;0;0;155000;9;;9;9.00;;10;22142,86;5;;5;5.00;;6;10355;0,00
TQRMNOPPTHLNKSCDEIJAH00703799;2021;2;1;1;1;1;S;33;6162;1;1;25/12/1979;41;5;1;1;2;0;4;1;;1;;1;;4;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;60,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4805.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;30133.00;1.00;0.00;0.00;0.00;1.00;1.00;3.00;1.00;7.00;6.00;2.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000;5;;4;4.00;;5;7889;0;30000.00;5;;5;5.00;;5;9057;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;2;;2;2.00;;2;30000,00;7;;6;7.00;;7;8185;512868,51
TQRMNOQVSHLNKSCDEIJAH00703800;2021;2;1;1;1;1;S;33;9393;1;1;26/12/1979;41;1;4;1;2;0;4;1;;1;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;60,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4803.00;2.00;0.00;0.00;0.00;0.00;4.00;0.00;30313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;40000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;40000;6;;5;6.00;;6;10843;0;40000.00;7;;6;7.00;;7;12061;0;0;0;0;0;0;0;0;0;0;0;0;0;83000;7;;6;7.00;;7;16600,00;4;;3;4.00;;4;16948;683824,68
TQRMNOPXWHKLNSCDEIJAH00655869;2021;2;1;3;1;1;S;33;1656;3;1;01/08/2001;19;5;1;1;1;1;7;2;2.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;20,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;6900.00;2.00;0.00;0.00;0.00;0.00;99.00;2.00;20333.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;9.00;9.00;4.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;21000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;21000;3;;3;3.00;;4;2789;0;21000.00;4;;3;4.00;;4;2705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;359007,96
TQRMNOSQYHKLNSCDEIJAH00656140;2021;2;1;1;1;1;S;33;1386;1;1;15/06/1933;88;4;1;1;2;0;4;2;4.00;3;82.00;1;;3;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;1386;0;41000.00;7;;6;7.00;;7;1889;41000;0;0;0;0;0;0;0;0;0;0;0;41000;41000;3;;3;3.00;;3;41000,00;8;;8;8.00;;9;1789;0,00
TQRMNOSRQHKLNSCDEIJAH00655870;2021;2;1;1;1;1;S;33;3791;1;1;18/10/1979;41;2;1;1;2;0;7;1;;1;;1;;6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40,00;0,00;2.00;0.00;2.00;2.00;2.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;9.00;0.00;10333.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;150000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;150000;10;;10;10.00;;10;5868;0;150000.00;10;;10;10.00;;10;5973;0;0;0;0;0;0;0;0;0;0;0;0;0;190000;10;;10;10.00;;10;47500,00;9;;8;9.00;;9;6000;2564342,57
TQRMNOSRQHKLNSCDEIJAH00655870;2021;2;1;2;1;1;S;33;3791;2;2;18/11/1979;41;2;1;1;2;0;6;1;;1;;1;;6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;15,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;8501.00;2.00;0.00;0.00;0.00;0.00;7.00;0.00;41333.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;40000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;40000;6;;5;6.00;;6;5698;0;40000.00;6;;6;6.00;;6;5817;0;0;0;0;0;0;0;0;0;0;0;0;0;190000;10;;10;10.00;;10;47500,00;9;;8;9.00;;9;6000;683824,68
TQRMNOSRQHKLNSCDEIJAH00655870;2021;2;1;3;1;1;S;33;3791;3;1;20/11/2008;12;5;1;1;1;2;4;2;0.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;3791;0;0.00;0;;0;;;0;3791;0;0;0;0;0;0;0;0;0;0;0;0;0;190000;10;;10;10.00;;10;47500,00;9;;8;9.00;;9;6000;0,00
TQRMNOSRQHKLNSCDEIJAH00655870;2021;2;1;4;0;1;S;33;3791;3;2;16/05/2015;6;5;1;1;1;2;2;2;0.00;1;;1;;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;3791;0;0.00;0;;0;;;0;3791;0;0;0;0;0;0;0;0;0;0;0;0;0;190000;10;;10;10.00;;10;47500,00;9;;8;9.00;;9;6000;0,00
TQRMNOPVYHLLLQCDEIJAH00703830;2021;2;1;1;1;1;S;33;396;1;1;22/08/1990;30;2;1;1;2;0;4;1;;3;18.00;3;14.00;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48,00;0,00;2.00;0.00;2.00;2.00;3.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;12.00;0.00;10333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;3.00;1.00;80000.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;80000;9;;9;9.00;;10;518;0;80000.00;9;;9;9.00;;9;624;0;0;0;0;0;0;0;0;0;0;0;0;0;105000;8;;8;8.00;;8;21000,00;5;;4;5.00;;5;705;1367649,37
TQRMNOPVYHLLLQCDEIJAH00703830;2021;2;1;2;1;1;S;33;396;2;2;30/03/1990;31;2;1;1;1;1;7;2;0.00;3;38.00;3;14.00;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0,00;0,00;1.00;3.00;1.00;1.00;4.00;1.00;9999.00;2.00;0.00;0.00;0.00;0.00;99.00;9.00;40313.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;1.00;1.00;3.00;25000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;25000;4;;3;4.00;;4;590;0;25000.00;5;;4;5.00;;5;608;0;0;0;0;0;0;0;0;0;0;0;0;0;105000;8;;8;8.00;;8;21000,00;5;;4;5.00;;5;705;427390,43
TQRMNOPVYHLLLQCDEIJAH00703830;2021;2;1;3;1;1;S;33;396;3;2;30/06/2006;15;5;1;1;1;1;4;2;3.00;3;38.00;3;14.00;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;396;0;0.00;0;;0;;;0;396;0;0;0;0;0;0;0;0;0;0;0;0;0;105000;8;;8;8.00;;8;21000,00;5;;4;5.00;;5;705;0,00
TQRMNOPVYHLLLQCDEIJAH00703830;2021;2;1;4;0;1;S;33;396;3;1;08/09/2011;9;5;1;1;1;1;2;2;3.00;3;38.00;3;14.00;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;396;0;0.00;0;;0;;;0;396;0;0;0;0;0;0;0;0;0;0;0;0;0;105000;8;;8;8.00;;8;21000,00;5;;4;5.00;;5;705;0,00
TQRMNOPVYHLLLQCDEIJAH00703830;2021;2;1;5;0;1;S;33;396;3;1;03/12/2018;2;5;1;2;3;0;0;0;;1;;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;396;0;0.00;0;;0;;;0;396;0;0;0;0;0;0;0;0;0;0;0;0;0;105000;8;;8;8.00;;8;21000,00;5;;4;5.00;;5;705;0,00
TQRMNOPWPHLLLQCDEIJAH00703831;2021;2;1;1;1;1;S;33;103;1;2;13/06/1975;46;3;4;1;2;0;4;2;3.00;4;221.00;1;;3;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;39,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;9700.00;1.00;1.00;0.00;4.00;0.00;0.00;0.00;57314.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;2.00;0.00;1.00;1.00;1.00;2.00;0.00;2.00;2.00;1.00;4.00;16000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;16000;3;;2;3.00;;3;151;0;31700.00;5;;5;5.00;;6;140;0;0;0;0;15700;0;0;0;0;0;0;0;15700;31700;2;;2;2.00;;2;31700,00;7;;7;7.00;;8;124;273529,87
TQRMNOQSSHLLLQCDEIJAH00703832;2021;2;1;1;1;1;S;33;151;1;1;11/02/1979;42;1;2;1;2;0;4;1;;1;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;3501.00;2.00;0.00;0.00;0.00;0.00;12.00;0.00;72313.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;110000.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;110000;10;;10;10.00;;10;234;0;-9.00;12;;12;12.00;;12;0;0;0;0;0;0;0;-9;0;0;0;0;0;-9;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;1880517,88
TQRMNOQSSHLLLQCDEIJAH00703832;2021;2;1;2;1;1;S;33;151;2;2;26/12/1977;43;1;4;1;2;0;4;1;;1;;1;;4;3;0;7;;0;0;0;0;0;0;0;0;0;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;151;0;0.00;0;;0;;;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0,00
TQRMNOQSSHLLLQCDEIJAH00703832;2021;2;1;3;1;1;S;33;151;3;2;06/07/1997;24;5;4;1;1;1;7;2;2.00;1;;1;;5;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;151;0;0.00;0;;0;;;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0,00
