CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V2_M;V3_M;V4_M;V5_M;V8_M;V9_M;V10_M;V11_M;V12_M;V18_M;V19_AM;V21_M;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;P21Actualizado;Unnamed: 177;V2_02_M;V2_03_M;V5_03_M;V11_02_M;PP07B1_01;EMPLEO;SECTOR;PP02A;PP02B;PP02D;PP02F;PP02G;PP03K;PP04A1;PP05B3;PP05I;PP05J;PP05K;PP06E1;PP06K;PP06K_SEM;PP06K_MES;PP06L;PP07F1_1;PP07F1_2;PP07F1_3;PP07I2;PP07I3;PP07I4;PP07L;PP07M;PP08G;PP08G_DSEM;PP08G_DMES;PP08H;PP10B1;PP10B2;PP10B3;PP10B4;PP10B5;PP10B6;PP10B7;PP10B8;PP10B9;PP10B10;PP11L2;V2_01_M;V5_01_M;V5_02_M;V11_01_M;V21_01_M;V21_02_M;V21_03_M;V22_01_M;V22_02_M;V22_03_M;P_DECCF;P_RDECCF;P_GDECCF;P_PDECCF;P_IDECCF;P_ADECCF
TQRMNOQTPHMKPUCDEIJAH00633638;2020;2;1;1;1;1;;33;5079;1;2;18/10/1966;53;5;2;1;2;0;7;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.0;0.0;2.00;0.00;2.00;2.00;4.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;12.00;0.00;10331.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;70000.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;70000,0;10;  ;10;;;10;5826;-9;-9.00;12;  ;12;;;12;0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;  ;  ;  ;;;  ;0.0;  ;  ;  ;;;  ;0;1773501,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSQSHMMQLCDEIJAH00633255;2020;2;1;1;1;1;;33;3413;1;1;26/11/1972;47;2;1;1;2;0;6;1;;3;18.00;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.0;0.0;2.00;0.00;2.00;2.00;4.00;2.00;2900.00;2.00;0.00;0.00;0.00;0.00;9.00;0.00;80312.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;1.00;2.00;2.00;2.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;43000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;43000,0;8;  ;8;;;9;3975;0;52800.00;9;  ;9;;;10;4478;9800;0;0;0,0;0;0;0;0,0;0;0;0;0,0;9800;61800;08;  ;07;;;08;12360.0;04;  ;04;;;05;5754;1089436,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSQSHMMQLCDEIJAH00633255;2020;2;1;2;1;1;;33;3413;2;2;02/04/1974;46;2;1;1;2;0;4;1;;1;;1;;4;3;0;4;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;3413;0;0.00;0;  ;0;;;0;3413;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;61800;08;  ;07;;;08;12360.0;04;  ;04;;;05;5754;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSQSHMMQLCDEIJAH00633255;2020;2;1;3;1;1;;33;3413;3;2;13/12/2003;16;5;1;1;1;2;4;2;4.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;3413;0;0.00;0;  ;0;;;0;3413;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;61800;08;  ;07;;;08;12360.0;04;  ;04;;;05;5754;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSQSHMMQLCDEIJAH00633255;2020;2;1;4;1;1;;33;3413;3;1;13/08/1999;20;5;1;1;1;1;9;2;98.00;1;;1;;1;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;3413;0;0.00;0;  ;0;;;0;3413;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;61800;08;  ;07;;;08;12360.0;04;  ;04;;;05;5754;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSQSHMMQLCDEIJAH00633255;2020;2;1;5;1;1;;33;3413;3;1;01/04/1996;24;5;1;1;1;2;6;2;3.00;1;;1;;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.0;0.0;2.00;0.00;2.00;2.00;4.00;2.00;5601.00;2.00;0.00;0.00;0.00;0.00;9.00;0.00;53313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;1.00;2.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;3.00;1.00;9000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;9000,0;2;  ;2;;;2;4592;0;9000.00;2;  ;2;;;2;4792;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;61800;08;  ;07;;;08;12360.0;04;  ;04;;;05;5754;228021,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQYUHMNQMCDEIJAH00633741;2020;2;1;1;1;1;;33;3759;1;2;04/04/1976;44;2;1;1;2;0;2;1;;3;18.00;1;;2;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;3759;0;-9.00;12;  ;12;;;12;0;-9;0;0;0,0;0;0;0;0,0;0;0;0;0,0;-9;0;  ;  ;  ;;;  ;0.0;  ;  ;  ;;;  ;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQYUHMNQMCDEIJAH00633741;2020;2;1;2;1;1;;33;3759;3;2;09/03/1999;21;5;1;1;2;0;4;2;4.00;1;;1;;3;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;3759;0;-9.00;12;  ;12;;;12;0;-9;0;0;0,0;0;0;0;0,0;0;0;0;0,0;-9;0;  ;  ;  ;;;  ;0.0;  ;  ;  ;;;  ;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQYUHMNQMCDEIJAH00633741;2020;2;1;3;1;1;;33;3759;3;1;07/07/2005;14;5;1;1;1;1;4;2;3.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;3759;0;0.00;0;  ;0;;;0;3759;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;  ;  ;  ;;;  ;0.0;  ;  ;  ;;;  ;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQYUHMNQMCDEIJAH00633741;2020;2;1;4;1;1;;33;3759;2;1;11/01/1967;53;2;1;1;2;0;2;1;;3;90.00;1;;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2.00;2.00;40.0;24.0;2.00;0.00;2.00;2.00;3.00;1.00;9999.00;2.00;0.00;0.00;0.00;0.00;12.00;0.00;36314.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;  ;12;;;12;0;-9;-9.00;12;  ;12;;;12;0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;  ;  ;  ;;;  ;0.0;  ;  ;  ;;;  ;0;588387,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQYUHMNQMCDEIJAH00633741;2020;2;1;5;0;1;;33;3759;5;1;09/06/2014;5;5;4;1;1;2;2;2;0.00;1;;1;;1;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;3759;0;0.00;0;  ;0;;;0;3759;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;  ;  ;  ;;;  ;0.0;  ;  ;  ;;;  ;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQYUHMNQMCDEIJAH00633741;2020;2;1;6;1;1;;33;3759;3;2;12/08/1994;25;5;4;1;2;0;4;2;4.00;3;18.00;1;;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;3.0;0.0;2.00;0.00;2.00;2.00;2.00;2.00;4811.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;30333.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;2000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000,0;1;  ;1;;;1;5089;0;-9.00;12;  ;12;;;12;0;-9;0;0;0,0;0;0;0;0,0;0;0;0;0,0;-9;0;  ;  ;  ;;;  ;0.0;  ;  ;  ;;;  ;0;50671,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOTVRHMOQOCDEIJAH00656263;2020;2;1;3;1;1;;33;6508;3;1;17/02/2003;17;5;1;1;1;1;4;2;4.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;6508;0;0.00;0;  ;0;;;0;6508;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;31800;04;  ;04;;;05;10600.0;04;  ;04;;;04;8380;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOTVRHMOQOCDEIJAH00656263;2020;2;1;1;1;1;;33;6508;1;1;20/03/1955;65;2;1;1;2;0;2;1;;3;86.00;1;;2;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;6508;0;18800.00;5;  ;5;;;5;7391;15800;0;0;0,0;0;0;0;0,0;0;0;0;0,0;18800;31800;04;  ;04;;;05;10600.0;04;  ;04;;;04;8380;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOTVRHMOQOCDEIJAH00656263;2020;2;1;2;1;1;;33;6508;2;2;25/11/1961;58;2;1;1;2;0;2;1;;3;14.00;1;;2;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;6508;0;13000.00;3;  ;3;;;3;7255;10000;0;0;0,0;0;0;0;0,0;0;0;0;0,0;13000;31800;04;  ;04;;;05;10600.0;04;  ;04;;;04;8380;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQWSHMNOTCDEIJAH00633405;2020;2;1;2;1;1;;33;4902;2;2;12/10/1986;33;1;4;1;2;0;3;2;8.00;1;;1;;3;3;0;4;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;4902;0;0.00;0;  ;0;;;0;4902;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;20000;02;  ;02;;;03;5000.0;02;  ;02;;;02;6156;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQWSHMNOTCDEIJAH00633405;2020;2;1;3;1;1;;33;4902;3;1;14/01/2007;13;5;1;1;1;1;4;2;1.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;4902;0;0.00;0;  ;0;;;0;4902;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;20000;02;  ;02;;;03;5000.0;02;  ;02;;;02;6156;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQWSHMNOTCDEIJAH00633405;2020;2;1;4;0;1;;33;4902;3;2;14/01/2017;3;5;1;2;1;1;1;2;0.00;1;;6;;7;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;4902;0;0.00;0;  ;0;;;0;4902;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;20000;02;  ;02;;;03;5000.0;02;  ;02;;;02;6156;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSSTHMNOTCDEIJAH00633577;2020;2;1;1;1;1;;33;4606;1;1;04/02/1973;47;1;1;1;2;0;2;1;;1;;1;;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.0;0.0;2.00;0.00;2.00;2.00;4.00;2.00;4805.00;2.00;0.00;0.00;0.00;0.00;99.00;3.00;56314.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;27000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;27000,0;5;  ;5;;;6;5483;0;27000.00;7;  ;6;;;7;5759;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;44000;06;  ;06;;;07;8800.0;03;  ;03;;;04;5713;684064,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSSTHMNOTCDEIJAH00633577;2020;2;1;2;1;1;;33;4606;2;2;06/09/1970;49;1;4;1;2;0;2;1;;1;;1;;2;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;4606;0;17000.00;4;  ;4;;;5;5302;17000;0;0;0,0;0;0;0;0,0;0;0;0;0,0;17000;44000;06;  ;06;;;07;8800.0;03;  ;03;;;04;5713;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSSTHMNOTCDEIJAH00633577;2020;2;1;3;1;1;;33;4606;3;1;20/02/2003;16;5;4;1;2;0;4;2;2.00;1;;1;;3;3;0;7;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;4606;0;0.00;0;  ;0;;;0;4606;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;44000;06;  ;06;;;07;8800.0;03;  ;03;;;04;5713;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSSTHMNOTCDEIJAH00633577;2020;2;1;4;1;1;;33;4606;3;1;21/07/2009;10;5;1;1;1;1;2;2;3.00;1;;1;;1;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;4606;0;0.00;0;  ;0;;;0;4606;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;44000;06;  ;06;;;07;8800.0;03;  ;03;;;04;5713;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSSTHMNOTCDEIJAH00633577;2020;2;1;5;0;1;;33;4606;3;2;11/05/2010;9;5;1;1;1;1;2;2;3.00;1;;1;;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;4606;0;0.00;0;  ;0;;;0;4606;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;44000;06;  ;06;;;07;8800.0;03;  ;03;;;04;5713;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSTYHMNOTCDEIJAH00633394;2020;2;1;1;1;1;;33;4901;1;1;23/11/1995;24;1;1;1;2;0;4;1;;1;;1;;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;60.0;0.0;2.00;0.00;2.00;2.00;3.00;2.00;3800.00;2.00;0.00;0.00;0.00;0.00;11.00;0.00;47313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;2.00;1.00;22000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;22000,0;5;  ;4;;;5;6395;0;22000.00;6;  ;6;;;6;6437;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;30500;04;  ;04;;;04;10166.67;04;  ;04;;;04;7352;557386,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSTYHMNOTCDEIJAH00633394;2020;2;1;2;1;1;;33;4901;2;2;14/06/1993;26;1;4;1;2;0;4;1;;3;34.00;1;;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.0;0.0;2.00;0.00;2.00;2.00;4.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;6.00;0.00;56314.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;9.00;9.00;1.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;1.00;8500.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;8500,0;2;  ;2;;;2;6065;0;8500.00;2;  ;2;;;2;6332;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;30500;04;  ;04;;;04;10166.67;04;  ;04;;;04;7352;215353,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSTYHMNOTCDEIJAH00633394;2020;2;1;3;0;1;;33;4901;3;2;22/04/2019;-1;5;1;3;0;0;0;0;;1;;6;;7;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;4901;0;0.00;0;  ;0;;;0;4901;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;30500;04;  ;04;;;04;10166.67;04;  ;04;;;04;7352;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOSRRHMNOUCDEIJAH00639035;2020;2;1;1;1;1;;33;2746;1;2;12/12/1944;75;4;1;1;2;0;2;2;4.00;3;22.00;1;;1;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;2746;0;15000.00;3;  ;3;;;4;2973;15000;0;0;0,0;0;0;0;0,0;0;0;0;0,0;15000;15000;01;  ;01;;;02;15000.0;05;  ;05;;;06;4090;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQQTHLNPLCDEIJAH00639036;2020;2;1;1;1;1;;33;4871;1;2;18/02/1984;36;1;1;1;2;0;4;1;;1;;1;;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;4.0;0.0;1.00;1.00;1.00;1.00;1.00;2.00;9700.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;55314.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;  ;0;;;0;4871;0;15200.00;4;  ;4;;;4;5845;0;0;0;15200,0;0;0;0;0,0;0;0;0;0,0;15200;17400;02;  ;02;;;02;2900.0;01;  ;01;;;01;6640;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
