CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V2_M;V3_M;V4_M;V5_M;V8_M;V9_M;V10_M;V11_M;V12_M;V18_M;V19_AM;V21_M;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;P21Actualizado;Unnamed: 177;V2_02_M;V2_03_M;V5_03_M;V11_02_M;PP07B1_01;EMPLEO;SECTOR;PP02A;PP02B;PP02D;PP02F;PP02G;PP03K;PP04A1;PP05B3;PP05I;PP05J;PP05K;PP06E1;PP06K;PP06K_SEM;PP06K_MES;PP06L;PP07F1_1;PP07F1_2;PP07F1_3;PP07I2;PP07I3;PP07I4;PP07L;PP07M;PP08G;PP08G_DSEM;PP08G_DMES;PP08H;PP10B1;PP10B2;PP10B3;PP10B4;PP10B5;PP10B6;PP10B7;PP10B8;PP10B9;PP10B10;PP11L2;V2_01_M;V5_01_M;V5_02_M;V11_01_M;V21_01_M;V21_02_M;V21_03_M;V22_01_M;V22_02_M;V22_03_M;P_DECCF;P_RDECCF;P_GDECCF;P_PDECCF;P_IDECCF;P_ADECCF
TQRMNOPYVHLLTTCDEIJAH00650647;2021;1;1;1;1;1;S;33;1916;1;2;30/11/1972;48;5;1;1;2;0;6;1;;2;;1;;6;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;15.00;0.00;1.00;1.00;2.00;2.00;1.00;2.00;3200.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;40132.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;6.00;2.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0.00;-9.00;12;;12;12.00;;12;0;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0;960330,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYVHLLTTCDEIJAH00650647;2021;1;1;2;1;1;S;33;1916;2;2;19/04/1976;44;5;1;1;2;0;4;1;;2;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;45.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;2202.00;2.00;0.00;0.00;0.00;0.00;99.00;3.00;34323.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0.00;-9.00;12;;12;12.00;;12;0;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0;610625,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYVHMMKPCDEIJAH00699530;2021;1;1;1;1;1;S;33;1929;1;1;27/04/1953;67;2;1;1;2;0;2;2;3.00;3;90.00;1;;1;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;9.00;0.00;2.00;0.00;1.00;2.00;2.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;80113.00;8.00;0.00;0.00;0.00;1.00;3.00;3.00;2.00;7.00;6.00;2.00;8000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;8000,0;1;;2;2.00;;2;3133;0.00;-9.00;12;;12;12.00;;12;0;18300.00;0.00;0;0,0;0.00;0.00;0.00;0,0;-9;0;0;0,0;-9.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0;151262,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYVHMMKPCDEIJAH00699530;2021;1;1;2;1;1;S;33;1929;2;2;02/05/1959;61;2;4;1;2;0;2;1;;1;;1;;2;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;1929;0.00;0.00;0;;0;0.00;;0;1929;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYVHMMQLCDEIJAH00698655;2021;1;1;1;1;1;S;33;2800;1;1;15/04/1969;51;5;1;1;2;0;7;2;3.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;8.00;0.00;1.00;1.00;2.00;2.00;1.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;8.00;0.00;10332.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;40000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;40000,0;7;;6;7.00;;7;3890;0.00;40000.00;7;;6;7.00;;7;3834;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;75000.00;7.00;0.00;6.00;7.00;0.00;7.00;37500.00;8.00;0.00;8.00;8.00;0.00;8.00;4541;756310,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYVHMMQLCDEIJAH00698655;2021;1;1;2;1;1;S;33;2800;6;1;25/05/1935;85;4;1;1;2;0;4;2;1.00;1;;1;;3;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;2800;0.00;35000.00;6;;5;6.00;;6;4107;35000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;35000.00;75000.00;7.00;0.00;6.00;7.00;0.00;7.00;37500.00;8.00;0.00;8.00;8.00;0.00;8.00;4541;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYWHLKPRCDEIJAH00651405;2021;1;1;1;1;1;S;33;4344;1;1;19/02/1982;39;2;2;1;1;2;7;2;0.00;3;38.00;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;45.00;0.00;2.00;0.00;2.00;2.00;2.00;1.00;9302.00;2.00;0.00;0.00;0.00;0.00;8.00;0.00;41332.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;4.00;1.00;2.00;2.00;2.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;60000.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;60000,0;9;;9;9.00;;9;5615;0.00;60000.00;8;;8;8.00;;9;5972;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;142400.00;9.00;0.00;9.00;9.00;0.00;9.00;35600.00;8.00;0.00;7.00;8.00;0.00;8.00;6631;1134465,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYWHLKPRCDEIJAH00651405;2021;1;1;2;1;1;S;33;4344;2;2;01/08/1983;37;2;2;1;1;1;8;2;1.00;3;50.00;1;;6;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;55.00;0.00;2.00;0.00;2.00;2.00;3.00;2.00;8600.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;40131.00;6.00;0.00;0.00;0.00;1.00;2.00;3.00;1.00;7.00;6.00;2.00;80000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;80000,0;10;;9;10.00;;10;6741;0.00;80000.00;9;;9;9.00;;9;7268;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;142400.00;9.00;0.00;9.00;9.00;0.00;9.00;35600.00;8.00;0.00;7.00;8.00;0.00;8.00;6631;1512620,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYWHLKPRCDEIJAH00651405;2021;1;1;3;1;1;S;33;4344;3;2;21/02/2008;12;5;2;1;1;2;4;2;1.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;4344;0.00;1200.00;1;;1;1.00;;1;5639;0.00;0.00;0;0,0;0.00;0.00;0.00;1200,0;0;0;0;0,0;1200.00;142400.00;9.00;0.00;9.00;9.00;0.00;9.00;35600.00;8.00;0.00;7.00;8.00;0.00;8.00;6631;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYWHLKPRCDEIJAH00651405;2021;1;1;4;0;1;S;33;4344;3;2;15/04/2015;5;5;2;2;1;2;1;2;0.00;1;;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;4344;0.00;1200.00;1;;1;1.00;;1;4344;0.00;0.00;0;0,0;0.00;0.00;0.00;1200,0;0;0;0;0,0;1200.00;142400.00;9.00;0.00;9.00;9.00;0.00;9.00;35600.00;8.00;0.00;7.00;8.00;0.00;8.00;6631;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYWHLLTTCDEIJAH00651007;2021;1;1;1;1;1;S;33;1916;1;2;07/09/1957;63;4;4;1;2;0;4;2;3.00;3;82.00;1;;3;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;9503.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;82123.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;2.00;7.00;5.00;2.00;25000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;25000,0;4;;4;4.00;;4;3009;0.00;44500.00;7;;7;7.00;;7;3408;19500.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;19500.00;44500.00;4.00;0.00;4.00;4.00;0.00;4.00;44500.00;8.00;0.00;8.00;8.00;0.00;9.00;2514;472693,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHJLKSCDEIJAH00700138;2021;1;1;2;1;1;S;33;2653;3;1;01/01/1900;39;5;4;1;2;0;4;2;2.00;1;;1;;3;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;35.00;0.00;1.00;1.00;1.00;1.00;2.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;72113.00;8.00;0.00;0.00;0.00;1.00;3.00;1.00;1.00;7.00;5.00;2.00;29000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;29000,0;5;;4;5.00;;5;6034;0.00;29000.00;5;;5;5.00;;5;5686;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;56000.00;5.00;0.00;5.00;5.00;0.00;5.00;28000.00;7.00;0.00;6.00;6.00;0.00;7.00;4642;548324,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHJLKSCDEIJAH00700138;2021;1;1;1;1;1;S;33;2653;1;2;01/01/1900;61;3;1;1;2;0;6;1;;3;86.00;1;;6;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;2653;0.00;27000.00;5;;4;5.00;;5;3188;27000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;27000.00;56000.00;5.00;0.00;5.00;5.00;0.00;5.00;28000.00;7.00;0.00;6.00;6.00;0.00;7.00;4642;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHJMKOCDEIJAH00693018;2021;1;1;2;1;1;S;33;2957;3;2;10/06/1980;40;5;1;1;2;0;7;2;2.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2.00;3.00;48.00;8.00;2.00;0.00;2.00;1.00;3.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;6.00;0.00;10333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;36000.00;0.00;0.00;0.00;18000.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;36000,0;6;;5;6.00;;6;3909;6000.00;60000.00;8;;8;8.00;;8;3980;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;120000.00;9.00;0.00;9.00;9.00;0.00;9.00;30000.00;7.00;0.00;7.00;7.00;0.00;7.00;6464;680679,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHJMKOCDEIJAH00693018;2021;1;1;3;1;1;S;33;2957;5;2;10/02/2009;11;5;1;1;1;2;4;2;0.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;2957;0.00;0.00;0;;0;0.00;;0;2957;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;120000.00;9.00;0.00;9.00;9.00;0.00;9.00;30000.00;7.00;0.00;7.00;7.00;0.00;7.00;6464;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHJMKOCDEIJAH00693018;2021;1;1;4;1;1;S;33;2957;2;2;19/10/1932;88;2;1;1;2;0;2;2;99.00;3;18.00;1;;1;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;2957;0.00;30000.00;5;;5;5.00;;5;3826;20000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;10000,0;30000.00;120000.00;9.00;0.00;9.00;9.00;0.00;9.00;30000.00;7.00;0.00;7.00;7.00;0.00;7.00;6464;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHJMKOCDEIJAH00693018;2021;1;1;1;1;1;S;33;2957;1;1;01/01/1937;84;2;1;1;2;0;2;2;99.00;3;18.00;1;;1;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;2957;0.00;30000.00;5;;5;5.00;;5;3895;20000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;10000,0;30000.00;120000.00;9.00;0.00;9.00;9.00;0.00;9.00;30000.00;7.00;0.00;7.00;7.00;0.00;7.00;6464;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHKOTRCDEIJAH00656235;2021;1;1;1;1;1;S;33;4062;1;1;01/01/1900;75;2;1;1;2;0;4;2;3.00;1;;1;;3;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;4062;0.00;-9.00;12;;12;12.00;;12;0;-9.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;-9.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHKOTRCDEIJAH00656235;2021;1;1;2;1;1;S;33;4062;2;2;01/01/1900;78;2;1;1;2;0;4;2;1.00;1;;1;;3;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;4062;0.00;-9.00;12;;12;12.00;;12;0;-9.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;-9.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHLKPRCDEIJAH00651434;2021;1;1;1;1;1;S;33;1565;1;1;14/12/1946;74;4;2;1;2;0;7;1;;5;410.00;1;;6;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;6900.00;2.00;0.00;0.00;0.00;0.00;5.00;0.00;5001.00;6.00;0.00;0.00;0.00;1.00;2.00;3.00;0.00;7.00;6.00;1.00;0.00;-9.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0.00;-9.00;12;;12;12.00;;12;0;40000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;20000,0;60000.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0;1940196,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHLKPRCDEIJAH00651434;2021;1;1;3;1;1;S;33;1565;3;2;22/06/1980;40;5;2;1;2;0;4;1;;1;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;3200.00;2.00;0.00;0.00;0.00;0.00;8.00;0.00;80313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;50000.00;0.00;0.00;0.00;24000.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;50000,0;8;;7;8.00;;8;1898;0.00;74000.00;9;;9;9.00;;9;2115;0.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;0.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0;945387,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHLKQLCDEIJAH00650821;2021;1;1;1;1;1;S;33;1826;1;1;14/04/1951;69;2;2;1;2;0;6;2;2.00;1;;1;;5;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;1826;0.00;90000.00;10;;9;10.00;;10;2283;90000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;90000.00;109000.00;8.00;0.00;8.00;8.00;0.00;8.00;54500.00;9.00;0.00;9.00;9.00;0.00;9.00;2798;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHLKQLCDEIJAH00650821;2021;1;1;2;1;1;S;33;1826;2;2;14/09/1953;67;2;2;1;2;0;4;1;;1;;1;;4;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;1826;0.00;19000.00;3;;3;3.00;;3;2240;19000.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;19000.00;109000.00;8.00;0.00;8.00;8.00;0.00;8.00;54500.00;9.00;0.00;9.00;9.00;0.00;9.00;2798;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPYXHLMSMCDEIJAH00650999;2021;1;1;1;1;1;S;33;3877;1;1;18/12/1956;64;2;1;1;2;0;2;1;;1;;1;;2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;49.00;0.00;2.00;0.00;2.00;2.00;3.00;2.00;4807.00;2.00;0.00;0.00;0.00;0.00;4.00;0.00;30333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0.00;-9.00;12;;12;12.00;;12;0;21500.00;0.00;0;0,0;0.00;0.00;0.00;0,0;0;0;0;0,0;21500.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0.00;12.00;0.00;12.00;12.00;0.00;12.00;0;799715,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
