CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V2_M;V3_M;V4_M;V5_M;V8_M;V9_M;V10_M;V11_M;V12_M;V18_M;V19_AM;V21_M;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;P21Actualizado;Unnamed: 177;V2_02_M;V2_03_M;V5_03_M;V11_02_M;PP07B1_01;EMPLEO;SECTOR;PP02A;PP02B;PP02D;PP02F;PP02G;PP03K;PP04A1;PP05B3;PP05I;PP05J;PP05K;PP06E1;PP06K;PP06K_SEM;PP06K_MES;PP06L;PP07F1_1;PP07F1_2;PP07F1_3;PP07I2;PP07I3;PP07I4;PP07L;PP07M;PP08G;PP08G_DSEM;PP08G_DMES;PP08H;PP10B1;PP10B2;PP10B3;PP10B4;PP10B5;PP10B6;PP10B7;PP10B8;PP10B9;PP10B10;PP11L2;V2_01_M;V5_01_M;V5_02_M;V11_01_M;V21_01_M;V21_02_M;V21_03_M;V22_01_M;V22_02_M;V22_03_M;P_DECCF;P_RDECCF;P_GDECCF;P_PDECCF;P_IDECCF;P_ADECCF
TQRMNOTVVHKMNQCDEIJAH00663281;2021;3;1;2;1;1;S;33;1995;3;2;30/09/53;67;4;1;1;2;0;2;1;;3;30.00;1;;2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;1995;0;35000.00;5;;5;5.00;;5;2709;35000;0;0;0,0;0;0;0;0,0;0;0;0;0,0;35000;58000;4;;4;4.00;;4;29000.00;6;;6;6.00;;6;2916;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOTVVHKMNQCDEIJAH00663281;2021;3;1;1;1;1;S;33;1995;1;2;04/09/31;89;4;1;1;2;0;2;1;;3;30.00;1;;2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;1995;0;23000.00;3;;3;3.00;;3;2319;23000;0;0;0,0;0;0;0;0,0;0;0;0;0,0;23000;58000;4;;4;4.00;;4;29000.00;6;;6;6.00;;6;2916;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOTRTHKMNRCDEIJAH00710691;2021;3;1;1;1;1;S;33;2985;1;2;10/08/84;37;2;1;1;2;0;7;1;;1;;1;;6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2.00;2.00;36.00;20.00;2.00;0.00;2.00;2.00;3.00;2.00;8600.00;2.00;0.00;0.00;0.00;0.00;99.00;3.00;40311.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;1.00;2.00;2.00;2.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;3.00;1.00;-9.00;0.00;0.00;0.00;-9.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;-9;-9.00;12;;12;12.00;;12;0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;1442240,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNORURHLLTTCDEIJAH00706159;2021;3;1;1;1;1;S;33;3104;1;2;05/12/48;72;4;1;1;2;0;2;1;;1;;1;;2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;3104;0;25000.00;4;;3;4.00;;4;3483;25000;0;0;0,0;0;0;0;0,0;0;0;0;0,0;25000;25000;1;;1;1.00;;1;25000.00;5;;5;5.00;;5;3459;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNORYYHMNNRCDEIJAH00710416;2021;3;1;1;1;1;S;33;1991;1;1;01/01/00;61;1;4;1;2;0;2;2;3.00;3;22.00;1;;1;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;60.00;0.00;2.00;0.00;2.00;2.00;3.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;72313.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;693991,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNORYYHMNNRCDEIJAH00710416;2021;3;1;2;1;1;S;33;1991;2;2;01/01/00;63;1;4;1;2;0;2;1;;3;22.00;1;;2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;60.00;0.00;2.00;0.00;2.00;2.00;3.00;2.00;9700.00;1.00;1.00;0.00;5.00;0.00;0.00;0.00;55314.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;339692,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQTYHMLRTCDEIJAH00710460;2021;3;1;1;1;1;S;33;2751;1;1;08/05/88;33;1;4;1;2;0;7;1;;1;;1;;6;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;45.00;0.00;2.00;0.00;1.00;1.00;2.00;2.00;9501.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;5002.00;1.00;0.00;0.00;0.00;1.00;1.00;3.00;0.00;7.00;6.00;1.00;0.00;100000.00;3.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;100000,0;10;;9;10.00;;10;4783;0;100000.00;9;;9;9.00;;9;4724;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;115000;8;;7;8.00;;8;38333.33;7;;7;7.00;;8;3630;1568405,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQTYHMLRTCDEIJAH00710460;2021;3;1;2;1;1;S;33;2751;2;2;08/07/83;38;1;1;1;2;0;7;2;3.00;1;;1;;5;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;20.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;9999.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;80113.00;6.00;0.00;0.00;0.00;3.00;3.00;1.00;1.00;7.00;4.00;1.00;0.00;15000.00;3.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;15000,0;2;;2;2.00;;2;5038;0;15000.00;2;;2;2.00;;2;5181;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;115000;8;;7;8.00;;8;38333.33;7;;7;7.00;;8;3630;235260,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQTYHMLRTCDEIJAH00710460;2021;3;1;3;1;1;S;33;2751;3;1;03/07/09;12;5;1;1;1;2;9;2;98.00;1;;1;;1;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;2751;0;0.00;0;;0;0.00;;0;2751;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;115000;8;;7;8.00;;8;38333.33;7;;7;7.00;;8;3630;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNORVPHKMQUCDEIJAH00663363;2021;3;1;1;1;1;S;33;4810;1;1;04/02/75;46;1;1;1;2;0;2;1;;1;;1;;2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;24.00;0.00;2.00;0.00;2.00;2.00;2.00;1.00;5202.00;2.00;0.00;0.00;0.00;0.00;99.00;3.00;82313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;704253,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNORVPHKMQUCDEIJAH00663363;2021;3;1;2;1;1;S;33;4810;2;2;11/07/79;42;1;1;1;1;1;6;2;2.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;20.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;4808.00;2.00;0.00;0.00;0.00;0.00;4.00;0.00;20333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;25000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;25000,0;4;;3;4.00;;4;7368;0;25000.00;4;;4;4.00;;4;7124;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;392101,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNORVPHKMQUCDEIJAH00663363;2021;3;1;3;1;1;S;33;4810;3;1;11/03/98;23;5;1;1;2;0;4;1;;1;;1;;4;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;30.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;3100.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;80113.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;2.00;7.00;5.00;2.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;800983,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNORVPHKMQUCDEIJAH00663363;2021;3;1;4;1;1;S;33;4810;3;2;16/05/01;20;5;1;1;2;0;4;1;;1;;1;;4;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;15.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;4811.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;30133.00;6.00;0.00;0.00;0.00;3.00;3.00;3.00;2.00;7.00;5.00;2.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;483343,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOUSYHKMQUCDEIJAH00663364;2021;3;1;1;1;1;S;33;5275;1;1;06/01/64;57;1;4;1;2;0;2;1;;1;;1;;2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;80.00;0.00;2.00;0.00;2.00;2.00;3.00;2.00;4803.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;30313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000,0;4;;4;4.00;;4;7006;0;30000.00;4;;4;4.00;;4;7255;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;39200;2;;2;2.00;;2;13066.67;2;;2;2.00;;2;7415;470521,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOUSYHKMQUCDEIJAH00663364;2021;3;1;2;1;1;S;33;5275;3;2;12/10/88;32;1;4;1;2;0;4;1;;3;54.00;1;;4;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;5275;0;9200.00;1;;1;1.00;;1;7320;0;0;0;9200,0;0;0;0;0,0;0;0;0;0,0;9200;39200;2;;2;2.00;;2;13066.67;2;;2;2.00;;2;7415;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOUSYHKMQUCDEIJAH00663364;2021;3;1;3;0;1;S;33;5275;3;2;07/10/20;-1;5;4;3;0;0;0;0;;1;;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;5275;0;0.00;0;;0;0.00;;0;5275;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;39200;2;;2;2.00;;2;13066.67;2;;2;2.00;;2;7415;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQXQHLMRQCDEIJAH00703629;2021;3;1;3;0;1;S;33;3851;5;1;18/01/13;8;5;1;1;1;2;2;2;2.00;1;;1;;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;3851;0;0.00;0;;0;0.00;;0;3851;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;83000;6;;6;6.00;;6;27666.67;6;;5;5.00;;6;6479;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQXQHLMRQCDEIJAH00703629;2021;3;1;1;1;1;S;33;3851;1;2;05/04/42;79;4;1;1;2;0;2;1;;3;22.00;1;;2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;3851;0;23000.00;3;;3;3.00;;3;4475;23000;0;0;0,0;0;0;0;0,0;0;0;0;0,0;23000;83000;6;;6;6.00;;6;27666.67;6;;5;5.00;;6;6479;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOQXQHLMRQCDEIJAH00703629;2021;3;1;2;1;1;S;33;3851;3;2;30/04/73;48;5;1;1;2;0;6;2;2.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;6400.00;2.00;0.00;0.00;0.00;0.00;4.00;0.00;20331.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;1.00;2.00;2.00;2.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;40000.00;0.00;0.00;0.00;20000.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;40000,0;6;;5;5.00;;6;5781;0;60000.00;8;;7;8.00;;8;5704;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;83000;6;;6;6.00;;6;27666.67;6;;5;5.00;;6;6479;627362,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPPVHLMRRCDEIJAH00710461;2021;3;1;1;1;1;S;33;3063;1;2;01/01/00;36;1;1;1;1;1;7;2;4.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;2.00;0.00;2.00;2.00;4.00;2.00;9999.00;2.00;0.00;0.00;0.00;0.00;5.00;0.00;30332.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;704184,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPPVHLMRRCDEIJAH00710461;2021;3;1;2;1;1;S;33;3063;2;1;01/01/00;39;1;1;1;1;1;7;2;4.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;8501.00;2.00;0.00;0.00;0.00;0.00;99.00;9.00;41333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,0;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;928849,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPPVHLMRRCDEIJAH00710461;2021;3;1;3;1;1;S;33;3063;6;2;01/01/00;63;1;1;1;2;0;4;1;;3;54.00;1;;4;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;3063;0;22000.00;3;;3;3.00;;3;4251;22000;0;0;0,0;0;0;0;0,0;0;0;0;0,0;22000;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPPVHLMRRCDEIJAH00710461;2021;3;1;4;1;1;S;33;3063;3;1;01/01/00;11;5;1;1;1;2;2;2;6.00;1;;1;;1;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;3063;0;0.00;0;;0;0.00;;0;3063;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;0;12;;12;12.00;;12;0.00;12;;12;12.00;;12;0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOPXTHJMSLCDEIJAH00663423;2021;3;1;1;1;1;S;33;6675;1;1;29/03/77;44;3;4;1;2;0;7;2;3.00;3;58.00;1;;5;1;2;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;36.00;0.00;2.00;0.00;2.00;2.00;2.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;72113.00;8.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;2.00;2.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000,0;4;;4;4.00;;4;12229;0;45000.00;6;;6;6.00;;6;12515;0;0;0;0,0;15000;0;0;0,0;0;0;0;0,0;15000;45000;3;;3;3.00;;3;15000.00;3;;3;3.00;;3;7774;470521,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TQRMNOTPXHJMMSCDEIJAH00703760;2021;3;1;4;0;1;S;33;3290;3;2;06/09/16;5;5;4;2;1;1;1;2;0.00;1;;6;;7;4;0;5;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0;;0;0.00;;0;3290;0;0.00;0;;0;0.00;;0;3290;0;0;0;0,0;0;0;0;0,0;0;0;0;0,0;0;23500;1;;1;1.00;;1;5875.00;1;;1;1.00;;1;3886;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
